strategy,time_min,time_h,timestamp,soc_before_percent,soc_after_percent,battery_protection_before,battery_protection_after,shortwave_radiation_wm2,cloud_cover_percent,precipitation_probability_percent,weather_index,local_irradiance_wm2,pv_raw_power_w,pv_delivered_power_w,demand_index,demand_requested_outputs,p_net_predecision_w,raw_mode,centroid,requested_mode,applied_mode,active_outputs,final_station_load_w,battery_requested_power_w,pv_curtailed_wh_step,blocked_reasons,stabilization_reason
threshold,0,0.0,2026-01-01T00:00:00Z,80.0,79.98781676413255,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,initialized_from_first_valid_decision
threshold,5,0.08333333333333333,2026-01-01T00:05:00Z,79.98781676413255,79.9756335282651,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,10,0.16666666666666666,2026-01-01T00:10:00Z,79.9756335282651,79.96345029239765,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,15,0.25,2026-01-01T00:15:00Z,79.96345029239765,79.95126705653021,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,20,0.3333333333333333,2026-01-01T00:20:00Z,79.95126705653021,79.93908382066276,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,25,0.4166666666666667,2026-01-01T00:25:00Z,79.93908382066276,79.92690058479532,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,30,0.5,2026-01-01T00:30:00Z,79.92690058479532,79.91471734892787,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,35,0.5833333333333334,2026-01-01T00:35:00Z,79.91471734892787,79.90253411306043,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,40,0.6666666666666666,2026-01-01T00:40:00Z,79.90253411306043,79.89035087719299,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,45,0.75,2026-01-01T00:45:00Z,79.89035087719299,79.87816764132555,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,50,0.8333333333333334,2026-01-01T00:50:00Z,79.87816764132555,79.8659844054581,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,55,0.9166666666666666,2026-01-01T00:55:00Z,79.8659844054581,79.85380116959065,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,60,1.0,2026-01-01T01:00:00Z,79.85380116959065,79.8416179337232,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,65,1.0833333333333333,2026-01-01T01:05:00Z,79.8416179337232,79.82943469785576,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,70,1.1666666666666667,2026-01-01T01:10:00Z,79.82943469785576,79.8172514619883,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,75,1.25,2026-01-01T01:15:00Z,79.8172514619883,79.80506822612087,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,80,1.3333333333333333,2026-01-01T01:20:00Z,79.80506822612087,79.79288499025341,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,85,1.4166666666666667,2026-01-01T01:25:00Z,79.79288499025341,79.78070175438597,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,90,1.5,2026-01-01T01:30:00Z,79.78070175438597,79.76851851851852,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,95,1.5833333333333333,2026-01-01T01:35:00Z,79.76851851851852,79.75633528265108,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,100,1.6666666666666667,2026-01-01T01:40:00Z,79.75633528265108,79.74415204678363,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,105,1.75,2026-01-01T01:45:00Z,79.74415204678363,79.73196881091619,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,110,1.8333333333333333,2026-01-01T01:50:00Z,79.73196881091619,79.71978557504873,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,115,1.9166666666666667,2026-01-01T01:55:00Z,79.71978557504873,79.7076023391813,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,120,2.0,2026-01-01T02:00:00Z,79.7076023391813,79.69541910331385,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,125,2.0833333333333335,2026-01-01T02:05:00Z,79.69541910331385,79.68323586744641,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,130,2.1666666666666665,2026-01-01T02:10:00Z,79.68323586744641,79.67105263157896,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,135,2.25,2026-01-01T02:15:00Z,79.67105263157896,79.65886939571152,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,140,2.3333333333333335,2026-01-01T02:20:00Z,79.65886939571152,79.64668615984407,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,145,2.4166666666666665,2026-01-01T02:25:00Z,79.64668615984407,79.63450292397663,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,150,2.5,2026-01-01T02:30:00Z,79.63450292397663,79.62231968810917,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,155,2.5833333333333335,2026-01-01T02:35:00Z,79.62231968810917,79.61013645224173,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,160,2.6666666666666665,2026-01-01T02:40:00Z,79.61013645224173,79.59795321637428,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,165,2.75,2026-01-01T02:45:00Z,79.59795321637428,79.58576998050684,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,170,2.8333333333333335,2026-01-01T02:50:00Z,79.58576998050684,79.57358674463939,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,175,2.9166666666666665,2026-01-01T02:55:00Z,79.57358674463939,79.56140350877195,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,180,3.0,2026-01-01T03:00:00Z,79.56140350877195,79.54922027290449,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,185,3.0833333333333335,2026-01-01T03:05:00Z,79.54922027290449,79.53703703703705,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,190,3.1666666666666665,2026-01-01T03:10:00Z,79.53703703703705,79.5248538011696,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,195,3.25,2026-01-01T03:15:00Z,79.5248538011696,79.51267056530216,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,200,3.3333333333333335,2026-01-01T03:20:00Z,79.51267056530216,79.50048732943472,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,205,3.4166666666666665,2026-01-01T03:25:00Z,79.50048732943472,79.48830409356728,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,210,3.5,2026-01-01T03:30:00Z,79.48830409356728,79.47612085769983,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,215,3.5833333333333335,2026-01-01T03:35:00Z,79.47612085769983,79.46393762183239,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,220,3.6666666666666665,2026-01-01T03:40:00Z,79.46393762183239,79.45175438596493,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,225,3.75,2026-01-01T03:45:00Z,79.45175438596493,79.43957115009749,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,230,3.8333333333333335,2026-01-01T03:50:00Z,79.43957115009749,79.42738791423004,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,235,3.9166666666666665,2026-01-01T03:55:00Z,79.42738791423004,79.4152046783626,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,240,4.0,2026-01-01T04:00:00Z,79.4152046783626,79.40302144249515,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,245,4.083333333333333,2026-01-01T04:05:00Z,79.40302144249515,79.3908382066277,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,250,4.166666666666667,2026-01-01T04:10:00Z,79.3908382066277,79.37865497076025,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,255,4.25,2026-01-01T04:15:00Z,79.37865497076025,79.36647173489281,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,260,4.333333333333333,2026-01-01T04:20:00Z,79.36647173489281,79.35428849902536,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,265,4.416666666666667,2026-01-01T04:25:00Z,79.35428849902536,79.34210526315792,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,270,4.5,2026-01-01T04:30:00Z,79.34210526315792,79.32992202729046,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,275,4.583333333333333,2026-01-01T04:35:00Z,79.32992202729046,79.31773879142304,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,280,4.666666666666667,2026-01-01T04:40:00Z,79.31773879142304,79.30555555555559,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,285,4.75,2026-01-01T04:45:00Z,79.30555555555559,79.29337231968815,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,290,4.833333333333333,2026-01-01T04:50:00Z,79.29337231968815,79.28118908382069,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,295,4.916666666666667,2026-01-01T04:55:00Z,79.28118908382069,79.26900584795325,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,300,5.0,2026-01-01T05:00:00Z,79.26900584795325,79.2568226120858,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,305,5.083333333333333,2026-01-01T05:05:00Z,79.2568226120858,79.24463937621836,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,310,5.166666666666667,2026-01-01T05:10:00Z,79.24463937621836,79.2324561403509,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,315,5.25,2026-01-01T05:15:00Z,79.2324561403509,79.22027290448347,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,320,5.333333333333333,2026-01-01T05:20:00Z,79.22027290448347,79.20808966861601,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,325,5.416666666666667,2026-01-01T05:25:00Z,79.20808966861601,79.19590643274857,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.2,0,-5.0,M2,nan,M1,M1,0,5.0,-5.0,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,330,5.5,2026-01-01T05:30:00Z,79.19590643274857,79.18372319688112,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.7,2,-5.0,M4,nan,M4,M1,0,5.0,-5.0,0.0,poor_tracking_condition,new_candidate_started
threshold,335,5.583333333333333,2026-01-01T05:35:00Z,79.18372319688112,79.17153996101366,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.7,2,-5.0,M4,nan,M4,M1,0,5.0,-5.0,0.0,poor_tracking_condition,waiting_for_candidate_confirmation
threshold,340,5.666666666666667,2026-01-01T05:40:00Z,79.17153996101366,78.76617047669681,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.7,2,-5.0,M4,nan,M4,M4,2,166.36363636363637,-166.36363636363637,0.0,poor_tracking_condition,candidate_confirmed_and_dwell_satisfied
threshold,345,5.75,2026-01-01T05:45:00Z,78.76617047669681,78.36080099237995,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.7,2,-166.36363636363637,M4,nan,M4,M4,2,166.36363636363637,-166.36363636363637,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,350,5.833333333333333,2026-01-01T05:50:00Z,78.36080099237995,77.95543150806311,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.7,2,-166.36363636363637,M4,nan,M4,M4,2,166.36363636363637,-166.36363636363637,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,355,5.916666666666667,2026-01-01T05:55:00Z,77.95543150806311,77.55006202374625,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.7,2,-166.36363636363637,M4,nan,M4,M4,2,166.36363636363637,-166.36363636363637,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,360,6.0,2026-01-01T06:00:00Z,77.55006202374625,77.1446925394294,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.7,2,-166.36363636363637,M4,nan,M4,M4,2,166.36363636363637,-166.36363636363637,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,365,6.083333333333333,2026-01-01T06:05:00Z,77.1446925394294,76.74552682630427,NORMAL,NORMAL,9.643332015559583,45.0,25.0,0.16787878787878788,6.388707460308224,2.828919663424481,2.546027697082033,0.7,2,-163.81760866655435,M4,nan,M4,M4,2,166.36363636363637,-163.81760866655435,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,370,6.166666666666667,2026-01-01T06:10:00Z,76.74552682630427,76.35440579555211,NORMAL,NORMAL,22.148232774304606,45.0,25.0,0.16787878787878788,14.6732042129768,6.4972948255061285,5.847565342955516,0.7,2,-160.51607102068087,M4,nan,M4,M4,2,166.36363636363637,-160.51607102068087,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,375,6.25,2026-01-01T06:15:00Z,76.35440579555211,75.97220334815364,NORMAL,NORMAL,36.011551992577694,45.0,25.0,0.16787878787878788,23.857653195082722,10.564168834782631,9.507751951304368,0.7,2,-156.85588441233202,M4,nan,M4,M4,2,166.36363636363637,-156.85588441233202,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,380,6.333333333333333,2026-01-01T06:20:00Z,75.97220334815364,75.59953083072033,NORMAL,NORMAL,50.825167114590315,45.0,25.0,0.16787878787878788,33.671673213416085,14.90981689890064,13.418835209010577,0.7,2,-152.9448011546258,M4,nan,M4,M4,2,166.36363636363637,-152.9448011546258,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,385,6.416666666666667,2026-01-01T06:25:00Z,75.59953083072033,75.2368612765794,NORMAL,NORMAL,66.37407973352572,45.0,25.0,0.16787878787878788,43.97282782346079,19.47116816022844,17.524051344205596,0.7,2,-148.83958501943079,M4,nan,M4,M4,2,166.36363636363637,-148.83958501943079,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,390,6.5,2026-01-01T06:30:00Z,75.2368612765794,74.88457894827388,NORMAL,NORMAL,82.52030182257455,45.0,25.0,0.16787878787878788,54.66969995745564,24.207743141161362,21.786968827045225,0.7,2,-144.57666753659115,M4,nan,M4,M4,2,166.36363636363637,-144.57666753659115,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,395,6.583333333333333,2026-01-01T06:35:00Z,74.88457894827388,74.54300458095751,NORMAL,NORMAL,99.16508446154575,45.0,25.0,0.16787878787878788,65.69686845577405,29.090573352216747,26.181516016995072,0.7,2,-140.1821203466413,M4,nan,M4,M4,2,166.36363636363637,-140.1821203466413,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,400,6.666666666666667,2026-01-01T06:40:00Z,74.54300458095751,74.21241011588138,NORMAL,NORMAL,116.23258091314437,45.0,25.0,0.16787878787878788,77.00408485495815,34.09740877377547,30.687667896397922,0.7,2,-135.67596846723845,M4,nan,M4,M4,2,166.36363636363637,-135.67596846723845,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,405,6.75,2026-01-01T06:45:00Z,74.21241011588138,73.89302809308884,NORMAL,NORMAL,133.6615447327835,45.0,25.0,0.16787878787878788,88.55077338546907,39.210282455085704,35.28925420957714,0.7,2,-131.07438215405924,M4,nan,M4,M4,2,166.36363636363637,-131.07438215405924,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,410,6.833333333333333,2026-01-01T06:50:00Z,73.89302809308884,73.58505802595798,NORMAL,NORMAL,151.40063826014523,45.0,25.0,0.16818264905543132,100.30292284734621,44.414134236804905,39.97272081312442,0.7,2,-126.39091555051195,M4,nan,M4,M4,2,166.36363636363637,-126.39091555051195,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,415,6.916666666666667,2026-01-01T06:55:00Z,73.58505802595798,73.28867093564004,NORMAL,NORMAL,169.4055723049358,45.0,25.0,0.17224998836901514,112.23119165201996,49.69597166351444,44.726374497163,0.7,2,-121.63726186647338,M4,nan,M4,M4,2,166.36363636363637,-121.63726186647338,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,420,7.0,2026-01-01T07:00:00Z,73.28867093564004,73.00401269769092,NORMAL,NORMAL,187.6372597831489,45.0,25.0,0.17659455008999894,124.30968460633613,55.04432834368564,49.53989550931708,1.0,3,-116.8237408543193,M4,nan,M4,M4,2,166.36363636363637,-116.8237408543193,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,425,7.083333333333333,2026-01-01T07:05:00Z,73.00401269769092,72.73120658704931,NORMAL,NORMAL,206.0605696030889,45.0,25.0,0.1905327658350259,136.5151273620464,60.44889839591415,54.40400855632274,1.0,3,-111.95962780731364,M4,nan,M4,M4,2,166.36363636363637,-111.95962780731364,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,430,7.166666666666667,2026-01-01T07:10:00Z,72.73120658704931,72.47035526235706,NORMAL,NORMAL,224.6434551612089,45.0,25.0,0.22416534633971386,148.8262890443009,65.90028078881645,59.3102527099348,1.0,3,-107.05338365370157,M4,nan,M4,M4,2,166.36363636363637,-107.05338365370157,0.0,,requested_mode_matches_applied_mode
